timestamp,raw_value,attention
1582685667.8369431,96,17
1582685667.838163,74,17
1582685667.839454,66,17
1582685667.840658,44,17
1582685667.843186,41,17
1582685667.844359,54,17
1582685667.845685,59,17
1582685667.848216,49,17
1582685667.84946,45,17
1582685667.895746,51,17
1582685667.896965,44,17
1582685667.8982,24,17
1582685667.900689,1,17
1582685667.905483,10,17
1582685667.905588,40,17
1582685667.905684,56,17
1582685667.905778,51,17
1582685667.9058719,28,17
1582685667.905965,36,17
1582685667.906059,74,17
1582685667.906152,104,17
1582685667.906246,120,17
1582685667.9063401,140,17
1582685667.906433,169,17
1582685667.906537,179,17
1582685667.9067001,164,17
1582685667.906804,162,17
1582685667.906899,168,17
1582685667.9069922,180,17
1582685667.907085,179,17
1582685667.907178,183,17
1582685667.90727,185,17
1582685667.9073632,161,17
1582685667.907455,128,17
1582685667.907547,123,17
1582685667.90764,152,17
1582685667.908108,184,17
1582685667.9094348,165,17
1582685667.910669,119,17
1582685667.9481778,104,17
1582685667.950598,118,17
1582685667.9541051,116,17
1582685667.954207,84,17
1582685667.954303,40,17
1582685667.954398,37,17
1582685667.9544919,57,17
1582685667.954586,67,17
1582685667.954679,91,17
1582685667.954773,137,17
1582685667.954867,164,17
1582685667.9549608,161,17
1582685667.955055,148,17
1582685667.9551492,157,17
1582685667.955263,188,17
1582685667.955401,178,17
1582685667.95552,144,17
1582685667.955616,131,17
1582685667.95571,123,17
1582685667.9558039,119,17
1582685667.955898,130,17
1582685667.955991,149,17
1582685667.95696,169,17
1582685667.958262,168,17
1582685667.959452,119,17
1582685667.960607,61,17
1582685667.963226,50,17
1582685667.964444,67,17
1582685667.9657118,74,17
1582685667.966955,51,17
1582685667.969439,3,17
1582685667.970675,-41,17
1582685668.004454,-55,17
1582685668.005701,2,17
1582685668.0080562,108,17
1582685668.011339,134,17
1582685668.01144,100,17
1582685668.0115352,83,17
1582685668.011629,121,17
1582685668.011722,198,17
1582685668.0118148,226,17
1582685668.011907,182,17
1582685668.012,170,17
1582685668.0120919,202,17
1582685668.0121841,252,17
1582685668.012277,273,17
1582685668.0123699,258,17
1582685668.0124621,253,17
1582685668.012554,247,17
1582685668.012647,236,17
1582685668.0127392,247,17
1582685668.01299,268,17
1582685668.014443,277,17
1582685668.015722,260,17
1582685668.016958,217,17
1582685668.018222,179,17
1582685668.020719,180,17
1582685668.021973,194,17
1582685668.023187,176,17
1582685668.025664,151,17
1582685668.026967,148,17
1582685668.029475,141,17
1582685668.075701,101,17
1582685668.0769742,73,17
1582685668.078198,65,17
1582685668.0807161,69,17
1582685668.085485,86,17
1582685668.085587,81,17
1582685668.085682,54,17
1582685668.0857759,64,17
1582685668.08587,119,17
1582685668.085964,153,17
1582685668.086058,130,17
1582685668.086151,136,17
1582685668.086245,160,17
1582685668.086338,150,17
1582685668.086431,129,17
1582685668.086524,116,17
1582685668.0866182,117,17
1582685668.086782,108,17
1582685668.086881,108,17
1582685668.086976,121,17
1582685668.08707,105,17
1582685668.087162,73,17
1582685668.087255,85,17
1582685668.087348,97,17
1582685668.087441,82,17
1582685668.087533,58,17
1582685668.087625,70,17
1582685668.088118,77,17
1582685668.08945,54,17
1582685668.090681,32,17
1582685668.156986,37,17
1582685668.194459,50,17
1582685668.197331,22,17
1582685668.1974342,-24,17
1582685668.197531,-28,17
1582685668.197626,-12,17
1582685668.197721,2,17
1582685668.197815,1,17
1582685668.1979089,4,17
1582685668.198003,42,17
1582685668.198097,106,17
